"game_date","away_team","home_team","away_sp","home_sp","away_gap","home_gap","sp_edge","bat_edge","bp_edge","park_adj","composite","band","model_dir","aligned","alignment_type","qualified","away_ml","home_ml","away_rl","home_rl","total","away_score","home_score","model","lean","bet_placed","bet_description","bet_result","notes","logged_at"
"2026-05-10","COL","PHI","Sugano, Tomoyuki","Sánchez, Cristopher","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","0","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","LAA","TOR","Soriano, José","Miles, Spencer","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","6","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","HOU","CIN","Teng, Kai-Wei","Abbott, Andrew","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","0","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","MIN","CLE","Morris, Andrew","Williams, Gavin","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","5","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","SEA","CWS","Gilbert, Logan","Martin, Davis","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","NYY","MIL","Rodón, Carlos","Henderson, Logan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","CHC","TEX","Taillon, Jameson","deGrom, Jacob","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","0","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","PIT","SFG","Chandler, Bubba","Mahle, Tyler","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","6","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","NYM","ARI","Brazobán, Huascar","Rodriguez, Eduardo","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","STL","SDP","Leahy, Kyle","Buehler, Walker","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","2","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","ATL","LAD","Elder, Bryce","Wrobleski, Justin","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","7","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","DET","KCR","Hanifee, Brenan","Cameron, Noah","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-09","LAA","TOR","Kochanowicz, Jack","Yesavage, Trey","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","1","14","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-09","ATH","BAL","Civale, Aaron","Baz, Shane","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
